sentence,verb,verb_idx,label
ועל גוי ועל אדם יחד יינטה קו ואין מי ירשיע,ואין,7,1
ועל גוי ועל אדם יחד יינטה קו ואין מי ירשיע,מי,8,0
זאת יבין יציר ולא יתעו יצר לחטא ליוצר,זאת,0,0
זאת יבין יציר ולא יתעו יצר לחטא ליוצר,יציר,2,0
זאת יבין יציר ולא יתעו יצר לחטא ליוצר,ולא,3,0
זאת יבין יציר ולא יתעו יצר לחטא ליוצר,יצר,5,0
חתולת בארו חפירת בורו חשבון בוראו,חתולת,0,1
חתולת בארו חפירת בורו חשבון בוראו,בארו,1,1
חתולת בארו חפירת בורו חשבון בוראו,חפירת,2,1
חתולת בארו חפירת בורו חשבון בוראו,בורו,3,1
חתולת בארו חפירת בורו חשבון בוראו,חשבון,4,1
חתולת בארו חפירת בורו חשבון בוראו,בוראו,5,1
ימי חייו תהו ולילותיו בהו וענייניו הבל,הבל,6,0
כחלום מהקיץ נדמה בלהות יבעתוהו תמיד,תמיד,5,0
לילה לא ישכב יומם לא ינוח עד יורדם בקבר,לילה,0,0
לילה לא ישכב יומם לא ינוח עד יורדם בקבר,לא,1,0
לילה לא ישכב יומם לא ינוח עד יורדם בקבר,לא,4,0
לילה לא ישכב יומם לא ינוח עד יורדם בקבר,עד,6,0
לילה לא ישכב יומם לא ינוח עד יורדם בקבר,יורדם,7,1
לילה לא ישכב יומם לא ינוח עד יורדם בקבר,בקבר,8,1
מה יתאונן אדם חי דיו אשר הוא חי,מה,0,0
מה יתאונן אדם חי דיו אשר הוא חי,אדם,2,0
מה יתאונן אדם חי דיו אשר הוא חי,חי,3,0
מה יתאונן אדם חי דיו אשר הוא חי,אשר,5,0
מה יתאונן אדם חי דיו אשר הוא חי,הוא,6,0
מה יתאונן אדם חי דיו אשר הוא חי,חי,7,0
נולד לעמל אשריו אם יהי יגיעו בדת אמת,אם,3,0
נולד לעמל אשריו אם יהי יגיעו בדת אמת,יהי,4,0
נולד לעמל אשריו אם יהי יגיעו בדת אמת,בדת,6,0
נולד לעמל אשריו אם יהי יגיעו בדת אמת,אמת,7,0
סופו על ראשו מוכיח ולמה יחניף,סופו,0,1
סופו על ראשו מוכיח ולמה יחניף,על,1,1
סופו על ראשו מוכיח ולמה יחניף,ראשו,2,1
סופו על ראשו מוכיח ולמה יחניף,מוכיח,3,1
סופו על ראשו מוכיח ולמה יחניף,ולמה,4,0
עוד חותמו מעידו על פעלו ומה יגנוב דעת,עוד,0,1
עוד חותמו מעידו על פעלו ומה יגנוב דעת,חותמו,1,1
עוד חותמו מעידו על פעלו ומה יגנוב דעת,מעידו,2,1
עוד חותמו מעידו על פעלו ומה יגנוב דעת,על,3,1
עוד חותמו מעידו על פעלו ומה יגנוב דעת,פעלו,4,1
עוד חותמו מעידו על פעלו ומה יגנוב דעת,ומה,5,1
עוד חותמו מעידו על פעלו ומה יגנוב דעת,יגנוב,6,1
עוד חותמו מעידו על פעלו ומה יגנוב דעת,דעת,7,1
פועל צדקות אם יהי ילווהו לבית עולמו,פועל,0,0
פועל צדקות אם יהי ילווהו לבית עולמו,צדקות,1,0
פועל צדקות אם יהי ילווהו לבית עולמו,אם,2,0
פועל צדקות אם יהי ילווהו לבית עולמו,יהי,3,0
פועל צדקות אם יהי ילווהו לבית עולמו,לבית,5,1
פועל צדקות אם יהי ילווהו לבית עולמו,עולמו,6,1
צופה בחכמה אם יהי עמו תתלונן בכלחו,אם,2,0
צופה בחכמה אם יהי עמו תתלונן בכלחו,יהי,3,0
צופה בחכמה אם יהי עמו תתלונן בכלחו,עמו,4,0
קצוף בדמים ומרמה אם יהי חרוצים ימיו,קצוף,0,1
קצוף בדמים ומרמה אם יהי חרוצים ימיו,בדמים,1,1
קצוף בדמים ומרמה אם יהי חרוצים ימיו,ומרמה,2,1
קצוף בדמים ומרמה אם יהי חרוצים ימיו,אם,3,0
קצוף בדמים ומרמה אם יהי חרוצים ימיו,יהי,4,0
קצוף בדמים ומרמה אם יהי חרוצים ימיו,ימיו,6,0
רצונו וחפצו בהיות במוסר ינוב בשיבה טובה,ינוב,4,1
רצונו וחפצו בהיות במוסר ינוב בשיבה טובה,בשיבה,5,1
רצונו וחפצו בהיות במוסר ינוב בשיבה טובה,טובה,6,1
שם טוב אם יקנה משמות נעים אשר יקרא,שם,0,1
שם טוב אם יקנה משמות נעים אשר יקרא,טוב,1,1
שם טוב אם יקנה משמות נעים אשר יקרא,אם,2,1
שם טוב אם יקנה משמות נעים אשר יקרא,יקנה,3,1
שם טוב אם יקנה משמות נעים אשר יקרא,אשר,6,0
שם טוב אם יקנה משמות נעים אשר יקרא,יקרא,7,0
תחת כן מיום לדה יום מיתה הוטב,תחת,0,0
תחת כן מיום לדה יום מיתה הוטב,כן,1,0
תחת כן מיום לדה יום מיתה הוטב,יום,4,0
בורא עולם יוצר אדם מכין מזון לכל בריותיו,בורא,0,0
בורא עולם יוצר אדם מכין מזון לכל בריותיו,עולם,1,0
בורא עולם יוצר אדם מכין מזון לכל בריותיו,יוצר,2,0
בורא עולם יוצר אדם מכין מזון לכל בריותיו,אדם,3,0
בורא עולם יוצר אדם מכין מזון לכל בריותיו,לכל,6,0
ארץ עשית שלחן ערכת תורה וברית חלקינו נתת,ארץ,0,0
ארץ עשית שלחן ערכת תורה וברית חלקינו נתת,שלחן,2,1
ארץ עשית שלחן ערכת תורה וברית חלקינו נתת,ערכת,3,1
ארץ עשית שלחן ערכת תורה וברית חלקינו נתת,תורה,4,0
ארץ עשית שלחן ערכת תורה וברית חלקינו נתת,וברית,5,0
עירך תבנה ביתך תכונן בית מקדשך תנחמינו בימינו,ביתך,2,1
עירך תבנה ביתך תכונן בית מקדשך תנחמינו בימינו,תכונן,3,0
עירך תבנה ביתך תכונן בית מקדשך תנחמינו בימינו,בית,4,0
תיתן אחרית לעמך,לעמך,2,0
תשיב מקדש לתיכונו,תשיב,0,0
תשיב מקדש לתיכונו,מקדש,1,0
תרומם הר מרום הרים,הר,1,0
תרומם הר מרום הרים,מרום,2,0
תרומם הר מרום הרים,הרים,3,0
תקומם קרן גדועה,קרן,1,1
תקומם קרן גדועה,גדועה,2,1
תצהיר מחשכי אוויך,אוויך,2,1
תפאר יושבת בדד,יושבת,1,1
תפאר יושבת בדד,בדד,2,1
תעטה בה מלוכה,תעטה,0,1
תעטה בה מלוכה,בה,1,1
תעטה בה מלוכה,מלוכה,2,1
תסיר חרפה מעירך,תסיר,0,0
תסיר חרפה מעירך,חרפה,1,0
תנער זדים מזבולך,תנער,0,0
תנער זדים מזבולך,זדים,1,0
תנער זדים מזבולך,מזבולך,2,1
תמציא צדקה לעמך,תמציא,0,0
תמציא צדקה לעמך,צדקה,1,0
תמציא צדקה לעמך,לעמך,2,0
תלבב את רעייתך,את,1,0
תלבב את רעייתך,רעייתך,2,1
תכרות לה ברית חדשה,לה,1,0
תכרות לה ברית חדשה,ברית,2,0
תייקר נפשה בעיניך,בעיניך,2,0
תטהרינה במים טהורים,במים,1,0
תטהרינה במים טהורים,טהורים,2,0
תחנה בקרית חנה,תחנה,0,0
תחנה בקרית חנה,בקרית,1,0
תחנה בקרית חנה,חנה,2,0
תזקוף קומת תמרה,קומת,1,0
תזקוף קומת תמרה,תמרה,2,1
תודיע לכל כי אהבתנו,תודיע,0,0
תודיע לכל כי אהבתנו,לכל,1,0
תודיע לכל כי אהבתנו,כי,2,0
תודיע לכל כי אהבתנו,אהבתנו,3,0
תדרוש גאולה לגלותינו,תדרוש,0,0
תגלה קץ לקנותינו,קץ,1,0
תבוא מהרה לרחמינו,תבוא,0,0
תבוא מהרה לרחמינו,מהרה,1,0
תאמירנו לך ונאמירך לנו,לך,1,0
תאמירנו לך ונאמירך לנו,לנו,3,0
תביאנו להר קדשך,להר,1,0
תביאנו להר קדשך,קדשך,2,0
ותשמחינו בבית תפלתך,בבית,1,0
אלוה בלכתו שובב,שובב,2,1
בכסלו נמצא אלוה,נמצא,1,0
ומקדח שמרו,ומקדח,0,1
געל ונסבל ואל סובל רץ,ואל,2,0
געל ונסבל ואל סובל רץ,סובל,3,1
געל ונסבל ואל סובל רץ,רץ,4,0
גאון פשע,גאון,0,1
גאון פשע,פשע,1,1
דרכי תומו,דרכי,0,1
דרכי תומו,תומו,1,1
זכור לעם קרובו,זכור,0,0
זכור לעם קרובו,לעם,1,1
זכור לעם קרובו,קרובו,2,1
דינם חתום לצדק,דינם,0,1
דינם חתום לצדק,חתום,1,1
מגן קדום,מגן,0,0
הבין מנוער,מנוער,1,1
נוער את צורו,נוער,0,1
נוער את צורו,את,1,0
נוער את צורו,צורו,2,0
השלם לטבח,לטבח,1,0
למען,למען,0,0
עצי שרפת פגרו,עצי,0,0
ידו על פה,ידו,0,1
ידו על פה,על,1,1
ידו על פה,פה,2,1
זורע צדקו,זורע,0,1
זורע צדקו,צדקו,1,1
זרעו יקצור חסד,זרעו,0,1
זרעו יקצור חסד,יקצור,1,1
זרעו יקצור חסד,חסד,2,1
בדרישת עת,עת,1,0
אלוהי סליחה,אלוהי,0,0
אלוהי סליחה,סליחה,1,0
חיינו כמתים,חיינו,0,0
וארץ בטללי שובע,וארץ,0,0
וארץ בטללי שובע,בטללי,1,0
וארץ בטללי שובע,שובע,2,0
כיתי שנאן,שנאן,1,0
בו מפארים למעלה,בו,0,0
בו מפארים למעלה,מפארים,1,0
בו מפארים למעלה,למעלה,2,0
כתר ייחדו לו,כתר,0,1
כתר ייחדו לו,לו,2,0
כבירים למטה,כבירים,0,0
כבירים למטה,למטה,1,0
תעינו מאחוריך,מאחוריך,1,1
רוחקנו מבית חיינו,מבית,1,1
רוחקנו מבית חיינו,חיינו,2,1
קלקלנו ארחות עולם,ארחות,1,1
קלקלנו ארחות עולם,עולם,2,0
צעדינו לא יישרנו,צעדינו,0,1
צעדינו לא יישרנו,לא,1,0
צעדינו לא יישרנו,יישרנו,2,1
פשענו לשם קודשך,קודשך,2,0
סרנו מאמרי פיך,מאמרי,1,1
סרנו מאמרי פיך,פיך,2,1
נאצנוך במעשה ידינו,במעשה,1,1
נאצנוך במעשה ידינו,ידינו,2,1
מרינו ומרדנו בך,בך,2,0
לא שמענו לדברי נביאך,לא,0,0
כעסנוך ולא בקשנוך,ולא,1,0
יראתך מלב שכחנו,מלב,1,1
יראתך מלב שכחנו,שכחנו,2,0
חטאנו לך יי אלוהינו,חטאנו,0,0
חטאנו לך יי אלוהינו,לך,1,0
חטאנו לך יי אלוהינו,יי,2,0
חטאנו לך יי אלוהינו,אלוהינו,3,0
זעמנוך מרוב עונינו,זעמנוך,0,1
זעמנוך מרוב עונינו,מרוב,1,0
זעמנוך מרוב עונינו,עונינו,2,0
ואמצנו את לבבנו,ואמצנו,0,1
ואמצנו את לבבנו,את,1,0
ואמצנו את לבבנו,לבבנו,2,0
הקשינו את עורפינו,הקשינו,0,1
הקשינו את עורפינו,את,1,0
הקשינו את עורפינו,עורפינו,2,1
דברך אחור השלכנו,דברך,0,1
דברך אחור השלכנו,השלכנו,2,1
גדולתך לא הגדנו,לא,1,0
ביתך נהרס בעוונינו,ביתך,0,1
איוויך נותץ בחטאנו,איוויך,0,1
אל באפך פן תמעיט,אל,0,0
אל באפך פן תמעיט,באפך,1,1
אל באפך פן תמעיט,פן,2,0
בצר פקדנוך צקון לחש,בצר,0,0
בצר פקדנוך צקון לחש,צקון,2,1
בצר פקדנוך צקון לחש,לחש,3,1
גרור משוך ובך נרוץ,גרור,0,1
גרור משוך ובך נרוץ,משוך,1,1
גרור משוך ובך נרוץ,נרוץ,3,1
דברך הטוב יסעד לנו,דברך,0,0
דברך הטוב יסעד לנו,יסעד,2,0
דברך הטוב יסעד לנו,לנו,3,0
החיש עזר וגם מפלט,החיש,0,0
החיש עזר וגם מפלט,וגם,2,0
ועוז תעוז לקווי סברך,ועוז,0,0
זכור מכתב זיכרון ספר,זכור,0,0
זכור מכתב זיכרון ספר,מכתב,1,1
זכור מכתב זיכרון ספר,זיכרון,2,1
זכור מכתב זיכרון ספר,ספר,3,1
חסד נוער ואהבת כלולות,חסד,0,0
חסד נוער ואהבת כלולות,נוער,1,0
חסד נוער ואהבת כלולות,ואהבת,2,1
חסד נוער ואהבת כלולות,כלולות,3,1
טרף ומזון לנו תכין,טרף,0,0
טרף ומזון לנו תכין,לנו,2,0
ידך לא כבשר ודם,ידך,0,1
ידך לא כבשר ודם,לא,1,0
ידך לא כבשר ודם,כבשר,2,1
ידך לא כבשר ודם,ודם,3,1
כגש הדך בווידוי פשע,הדך,1,1
כגש הדך בווידוי פשע,פשע,3,0
לו תאזין מצאתי כופר,לו,0,0
לו תאזין מצאתי כופר,כופר,3,0
מני אלף אחד מצוא,מני,0,0
מני אלף אחד מצוא,אלף,1,0
מני אלף אחד מצוא,אחד,2,0
מני אלף אחד מצוא,מצוא,3,0
נטה הכף מרדת שחת,נטה,0,1
נטה הכף מרדת שחת,הכף,1,1
נטה הכף מרדת שחת,מרדת,2,1
נטה הכף מרדת שחת,שחת,3,1
סוטן בבוא לקטרג עמך,עמך,3,0
עמו לא תסכים ותאבה,עמו,0,0
