sentence,verb,verb_idx,label
ויושע יי תמה עלילה,יי,1,0
ויושע יי תמה עלילה,תמה,2,1
ויושע יי תמה עלילה,עלילה,3,0
ובני ישראל מותקו בגן נעול אחתי כלה,ובני,0,0
ובני ישראל מותקו בגן נעול אחתי כלה,ישראל,1,0
ובני ישראל מותקו בגן נעול אחתי כלה,מותקו,2,1
ובני ישראל מותקו בגן נעול אחתי כלה,בגן,3,1
ובני ישראל מותקו בגן נעול אחתי כלה,נעול,4,1
ובני ישראל מותקו בגן נעול אחתי כלה,אחתי,5,1
ובני ישראל מותקו בגן נעול אחתי כלה,כלה,6,1
ויושע יי צבאות יי,ויושע,0,0
ויושע יי צבאות יי,יי,1,0
ויושע יי צבאות יי,צבאות,2,0
ויושע יי צבאות יי,יי,3,0
ובני ישראל רצו בבאתי לגני אחתי כלה,ובני,0,0
ובני ישראל רצו בבאתי לגני אחתי כלה,ישראל,1,0
ובני ישראל רצו בבאתי לגני אחתי כלה,רצו,2,0
ובני ישראל רצו בבאתי לגני אחתי כלה,בבאתי,3,1
ובני ישראל רצו בבאתי לגני אחתי כלה,לגני,4,1
ובני ישראל רצו בבאתי לגני אחתי כלה,אחתי,5,1
ובני ישראל רצו בבאתי לגני אחתי כלה,כלה,6,1
ויושע יי יוצאה לשכלה,ויושע,0,0
ויושע יי יוצאה לשכלה,יי,1,0
ובני ישראל ותקשרים ככלה,ובני,0,0
ובני ישראל ותקשרים ככלה,ישראל,1,0
ויושע יי המוניו ושם קץ לכל תכלה,ויושע,0,0
ויושע יי המוניו ושם קץ לכל תכלה,יי,1,0
ויושע יי המוניו ושם קץ לכל תכלה,ושם,3,0
ויושע יי המוניו ושם קץ לכל תכלה,קץ,4,0
ויושע יי המוניו ושם קץ לכל תכלה,לכל,5,0
ובני ישראל וועדו במשוש חתן על כלה,ובני,0,0
ובני ישראל וועדו במשוש חתן על כלה,ישראל,1,0
ובני ישראל וועדו במשוש חתן על כלה,במשוש,3,1
ובני ישראל וועדו במשוש חתן על כלה,חתן,4,1
ובני ישראל וועדו במשוש חתן על כלה,על,5,1
ובני ישראל וועדו במשוש חתן על כלה,כלה,6,1
ויושע יי ויעבר סלוים,ויושע,0,1
ויושע יי ויעבר סלוים,יי,1,0
ובני ישראל וותקו כחתן יכהן פאר וככלה,ובני,0,0
ובני ישראל וותקו כחתן יכהן פאר וככלה,ישראל,1,0
ובני ישראל וותקו כחתן יכהן פאר וככלה,פאר,5,0
ויושע יי לעמו בשכינה,ויושע,0,0
ויושע יי לעמו בשכינה,יי,1,0
ויושע יי לעמו בשכינה,לעמו,2,0
ובני ישראל יקרו בחמשה קולות להכללה,ובני,0,0
ובני ישראל יקרו בחמשה קולות להכללה,ישראל,1,0
ובני ישראל יקרו בחמשה קולות להכללה,יקרו,2,0
ויושע יי בית יעקב כי הוא אש אוכלה,ויושע,0,0
ויושע יי בית יעקב כי הוא אש אוכלה,יי,1,0
ויושע יי בית יעקב כי הוא אש אוכלה,בית,2,0
ויושע יי בית יעקב כי הוא אש אוכלה,יעקב,3,0
ויושע יי בית יעקב כי הוא אש אוכלה,כי,4,0
ויושע יי בית יעקב כי הוא אש אוכלה,הוא,5,0
ויושע יי בית יעקב כי הוא אש אוכלה,אש,6,1
ויושע יי בית יעקב כי הוא אש אוכלה,אוכלה,7,1
אש אוכלה הוא להושיע יי,אש,0,1
אש אוכלה הוא להושיע יי,אוכלה,1,1
אש אוכלה הוא להושיע יי,הוא,2,0
אש אוכלה הוא להושיע יי,יי,4,0
ובני ישראל ויושע שוררו,ובני,0,0
ובני ישראל ויושע שוררו,ישראל,1,0
ובני ישראל ויושע שוררו,ויושע,2,0
רינון ויושע יי,ויושע,1,0
רינון ויושע יי,יי,2,0
ויושע אום אחי יוסף עשרה,ויושע,0,0
ויושע אום אחי יוסף עשרה,אום,1,0
ויושע אום אחי יוסף עשרה,יוסף,3,0
ויושע אום אחי יוסף עשרה,עשרה,4,0
ויושע גוי גדול ממצרים,ויושע,0,0
ויושע גוי גדול ממצרים,גוי,1,0
ויושע גוי גדול ממצרים,גדול,2,0
ויושע גוי גדול ממצרים,ממצרים,3,0
וירא דין לסכסך מצרים במצרים,דין,1,0
וירא דין לסכסך מצרים במצרים,מצרים,3,0
ויושע המוני מצוען,ויושע,0,0
ויושע המוני מצוען,המוני,1,0
וירא וידע להקשיב מען,וידע,1,0
ויושע זרע אמת מפתרוס,ויושע,0,0
ויושע זרע אמת מפתרוס,זרע,1,1
ויושע זרע אמת מפתרוס,אמת,2,1
ויושע טפי מכוש,ויושע,0,0
ויושע טפי מכוש,טפי,1,1
וירא ידידים להוציא ברכוש,ידידים,1,1
וירא ידידים להוציא ברכוש,להוציא,2,0
ויושע כלולי מפוט,ויושע,0,0
ויושע כלולי מפוט,כלולי,1,1
וירא לאבד צר בעשר שיפוט,לאבד,1,0
וירא לאבד צר בעשר שיפוט,צר,2,0
ויושע משובי מגושן,ויושע,0,0
וירא נח בין שדיי ללון יישן,נח,1,1
וירא נח בין שדיי ללון יישן,בין,2,1
וירא נח בין שדיי ללון יישן,שדיי,3,1
וירא נח בין שדיי ללון יישן,ללון,4,1
וירא נח בין שדיי ללון יישן,יישן,5,1
ויושע סעו מרעמסס,ויושע,0,0
ויושע סעו מרעמסס,סעו,1,0
וירא עמוסים ומתק עיסס,עמוסים,1,1
ויושע פלוטי מתחפנחס,ויושע,0,0
ויושע פלוטי מתחפנחס,פלוטי,1,1
ויושע פלוטי מתחפנחס,מתחפנחס,2,1
ויושע קהילותיו מנוא,ויושע,0,0
ויושע קהילותיו מנוא,קהילותיו,1,0
וירא רצוצים והשגיח ממעונו,רצוצים,1,1
וירא רצוצים והשגיח ממעונו,ממעונו,3,1
ויושע שבטי מנוף,ויושע,0,0
ויושע שבטי מנוף,שבטי,1,0
וירא תמה דרור לצנוף,תמה,1,1
וירא תמה דרור לצנוף,דרור,2,1
וירא תמה דרור לצנוף,לצנוף,3,1
לצנוף פאר בגדולה,לצנוף,0,1
לצנוף פאר בגדולה,פאר,1,1
ויושע וירא פרוכים לגדלה,ויושע,0,0
ויושע וירא פרוכים לגדלה,פרוכים,2,0
וירא ישראל את היד הגדולה,ישראל,1,0
וירא ישראל את היד הגדולה,את,2,0
וירא עשר מכות,עשר,1,0
וירא עשר מכות,מכות,2,0
אז שקד למלט ולסכות,אז,0,0
אז שקד למלט ולסכות,למלט,2,0
וירא במכת דם,דם,2,0
אז קודש למושיע בהמה ואדם,אז,0,0
אז קודש למושיע בהמה ואדם,קודש,1,0
אז קודש למושיע בהמה ואדם,למושיע,2,1
אז קודש למושיע בהמה ואדם,בהמה,3,1
אז קודש למושיע בהמה ואדם,ואדם,4,1
אז,אז,0,0
אז סילד,אז,0,0
אז מילל זמר לערוב,אז,0,0
אז מילל זמר לערוב,מילל,1,1
אז מילל זמר לערוב,זמר,2,1
אז מילל זמר לערוב,לערוב,3,1
וירא למודי במכת דבר,דבר,3,0
אז כתר להלביש דיבר,אז,0,0
אז כתר להלביש דיבר,כתר,1,1
אז כתר להלביש דיבר,להלביש,2,1
אז כתר להלביש דיבר,דיבר,3,0
אז טף ואנשים ונשים כרעו שחוחין,אז,0,0
וירא במכת ברד,ברד,2,0
אז זימר לאל אשר להציל רד,אז,0,0
אז זימר לאל אשר להציל רד,לאל,2,1
אז זימר לאל אשר להציל רד,אשר,3,1
אז זימר לאל אשר להציל רד,להציל,4,1
אז זימר לאל אשר להציל רד,רד,5,1
אז הלל קהל מרובה,אז,0,0
אז הלל קהל מרובה,קהל,2,0
אז גאה לודים לים כמושך,אז,0,0
וירא במכת בכורים,בכורים,2,0
אז אומן השיר שיר ביכורים,אז,0,0
אז אומן השיר שיר ביכורים,אומן,1,1
אז אומן השיר שיר ביכורים,השיר,2,1
אז אומן השיר שיר ביכורים,שיר,3,1
אז אומן השיר שיר ביכורים,ביכורים,4,1
ביכורים לבכר נחל באריאל,ביכורים,0,0
ביכורים לבכר נחל באריאל,נחל,2,0
וירא אז ירד והקווה לאל,אז,1,0
וירא אז ירד והקווה לאל,ירד,2,0
וירא אז ירד והקווה לאל,לאל,4,0
אז ישיר משה ובני ישראל,אז,0,0
אז ישיר משה ובני ישראל,משה,2,0
אז ישיר משה ובני ישראל,ובני,3,0
אז ישיר משה ובני ישראל,ישראל,4,0
אז אמרתי עשר שירות,אז,0,0
אז אמרתי עשר שירות,עשר,2,0
עזי בהמליכי במשוררים ושרות,עזי,0,0
עזי בהמליכי במשוררים ושרות,במשוררים,2,1
עזי בהמליכי במשוררים ושרות,ושרות,3,1
אז גידל אזרחי ראשונה הרימותי,אז,0,0
אז גידל אזרחי ראשונה הרימותי,הרימותי,4,1
עזי דרשתי הגות בשירתי,עזי,0,0
אז הנעמתי שירה שנית על הים,אז,0,0
אז הנעמתי שירה שנית על הים,שנית,3,0
אז הנעמתי שירה שנית על הים,על,4,0
אז הנעמתי שירה שנית על הים,הים,5,0
עזי ויעדתי באיה המעלם מים,עזי,0,0
עזי ויעדתי באיה המעלם מים,באיה,2,1
עזי ויעדתי באיה המעלם מים,המעלם,3,1
עזי ויעדתי באיה המעלם מים,מים,4,1
אז זמרתי שירה שלישית על הבאר,אז,0,0
אז זמרתי שירה שלישית על הבאר,על,4,0
אז זמרתי שירה שלישית על הבאר,הבאר,5,0
עזי חלתי שירה לבאר,עזי,0,0
עזי חלתי שירה לבאר,לבאר,3,0
אז טוביה רביעית נם האזינו,אז,0,0
אז טוביה רביעית נם האזינו,טוביה,1,0
עזי יחלו עם אשר האזינו,עזי,0,0
עזי יחלו עם אשר האזינו,עם,2,0
עזי יחלו עם אשר האזינו,אשר,3,0
אז כידון נטה חמישית אז ידבר,אז,0,0
אז כידון נטה חמישית אז ידבר,נטה,2,0
אז כידון נטה חמישית אז ידבר,אז,4,0
עזי להמליך בספר הישר דבר,עזי,0,0
עזי להמליך בספר הישר דבר,בספר,2,0
עזי להמליך בספר הישר דבר,דבר,4,0
אז מיללו דבורה וברק שישית,אז,0,0
אז מיללו דבורה וברק שישית,וברק,3,0
עזי נישאו שירה להשית,עזי,0,0
אז סילד מנגן שביעית למנציח,אז,0,0
עזי עילה וידבר דויד לנציח,עזי,0,0
עזי עילה וידבר דויד לנציח,דויד,3,0
אז פיאר ידידיה שמינית אז אמר,אז,0,0
אז פיאר ידידיה שמינית אז אמר,שמינית,3,0
אז פיאר ידידיה שמינית אז אמר,אז,4,0
אז פיאר ידידיה שמינית אז אמר,אמר,5,0
עזי צהל והוא אז אמר,עזי,0,0
עזי צהל והוא אז אמר,צהל,1,0
עזי צהל והוא אז אמר,והוא,2,0
עזי צהל והוא אז אמר,אז,3,0
עזי צהל והוא אז אמר,אמר,4,0
אז קרא יחזקיהו תשיעית בכתב,אז,0,0
אז קרא יחזקיהו תשיעית בכתב,קרא,1,0
עזי רומם וחק לי בכתב,עזי,0,0
עזי רומם וחק לי בכתב,רומם,1,0
עזי רומם וחק לי בכתב,לי,3,0
אז שיר חדש עשירית קרא וזכר,אז,0,0
אז שיר חדש עשירית קרא וזכר,שיר,1,0
אז שיר חדש עשירית קרא וזכר,חדש,2,0
אז שיר חדש עשירית קרא וזכר,עשירית,3,0
אז שיר חדש עשירית קרא וזכר,קרא,4,0
עזי תאבתי להמליך ולעתיד יוזכר,עזי,0,0
עזי תאבתי להמליך ולעתיד יוזכר,תאבתי,1,0
יוזכר נואמו באום באיוויה,נואמו,1,0
יוזכר נואמו באום באיוויה,באום,2,0
עזי נמו כקיוויה,עזי,0,0
עזי וזמרת יה,עזי,0,0
עזי רודפי בים,עזי,0,0
עזי רודפי בים,בים,2,0
יי שפטם עוד עשר על הים,יי,0,0
יי שפטם עוד עשר על הים,עוד,2,0
יי שפטם עוד עשר על הים,עשר,3,0
יי שפטם עוד עשר על הים,על,4,0
יי שפטם עוד עשר על הים,הים,5,0
עזי ראשונה בים רמה,עזי,0,0
עזי ראשונה בים רמה,בים,2,0
עזי ראשונה בים רמה,רמה,3,0
יי קלעם וידו רמה,יי,0,0
יי קלעם וידו רמה,וידו,2,0
יי קלעם וידו רמה,רמה,3,0
עזי שניה ואותם ירה,עזי,0,0
עזי שניה ואותם ירה,שניה,1,0
עזי שניה ואותם ירה,ואותם,2,0
עזי שניה ואותם ירה,ירה,3,0
יי פיחד לפרעה וזחל ויירא,יי,0,0
יי פיחד לפרעה וזחל ויירא,וזחל,3,1
עזי עלעל שלישית אופן מרכבות,עזי,0,0
עזי עלעל שלישית אופן מרכבות,עלעל,1,1
עזי עלעל שלישית אופן מרכבות,אופן,3,0
יי סח גאים נרותם לכבות,יי,0,0
יי סח גאים נרותם לכבות,סח,1,0
יי סח גאים נרותם לכבות,גאים,2,1
יי סח גאים נרותם לכבות,נרותם,3,1
יי סח גאים נרותם לכבות,לכבות,4,1
עזי ניער רביעית צר ושלישיו,עזי,0,0
עזי ניער רביעית צר ושלישיו,ניער,1,0
עזי ניער רביעית צר ושלישיו,צר,3,0
יי מיגר אויב ופרשיו,יי,0,0
יי מיגר אויב ופרשיו,אויב,2,0
עזי לכדם חמישית במבול ים,עזי,0,0
עזי לכדם חמישית במבול ים,במבול,3,1
עזי לכדם חמישית במבול ים,ים,4,1
יי כיחדם כי נשכם ים,יי,0,0
יי כיחדם כי נשכם ים,כי,2,0
יי כיחדם כי נשכם ים,נשכם,3,1
יי כיחדם כי נשכם ים,ים,4,1
עזי ייחתם ששית ועד טיט טובעו,עזי,0,0
עזי ייחתם ששית ועד טיט טובעו,ועד,3,0
יי טבעם ובתהומות נשקעו,יי,0,0
עזי חיבלם שביעית באומר תשלח חרונך,עזי,0,0
עזי חיבלם שביעית באומר תשלח חרונך,תשלח,4,0
יי זעם גאה כי לא,יי,0,0
יי זעם גאה כי לא,זעם,1,0
יי זעם גאה כי לא,כי,3,0
יי זעם גאה כי לא,לא,4,0
וברב קצף קצפתה עובדי מסיכות,קצף,1,1
וברב קצף קצפתה עובדי מסיכות,קצפתה,2,1
וברוח ריעצתה צרים בלי סכות,וברוח,0,0
וברוח ריעצתה צרים בלי סכות,צרים,2,0
וברוח ריעצתה צרים בלי סכות,בלי,3,0
וברב שצף שצפתה עובדי תרפים,שצף,1,1
